Gene symbol	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils
OSM	0.0	6.9e-05	0.000211	2.2e-05	0.017865	0.01949	2.7e-05	0.000289	0.004498	0.000185	0.000156	0.000113	0.000447	0.001245	0.000665	0.0	0.00114	0.014718	0.001937	0.000927	0.000155	0.173331
P2RX1	0.044225	0.000458	0.229852	0.034342	0.035755	0.400422	0.046588	0.029438	0.026212	0.050967	0.057288	0.034654	0.112974	1.0	0.76241	0.0	0.037566	0.011961	0.052294	0.044379	0.007429	0.447547
P2RX5	1.0	0.937305	0.016025	0.050255	0.048717	0.001592	0.067059	0.077279	0.052018	0.078822	0.001343	0.000173	0.0	0.015904	0.028746	0.258084	0.294338	0.072676	0.112117	0.001772	0.0016	0.03461
P2RY10	0.151544	0.120733	0.005488	0.081406	0.071041	0.121127	0.117915	0.179583	0.101162	0.110262	0.002119	0.005322	0.003972	0.007728	0.019045	0.141634	0.108218	0.32554	0.03588	0.0	0.048273	0.634913
P2RY13	0.000559	0.00597	0.569774	0.014442	0.001505	1.0	0.000182	0.0	0.000165	0.000205	0.023403	0.095692	0.606588	0.007649	0.011153	0.000318	0.000105	0.000765	0.046475	0.00396	0.000353	0.295435
P2RY14	0.167129	0.0193	0.004511	0.021205	0.021265	0.163582	0.005688	0.006939	0.007079	0.01508	0.0	0.001401	0.086565	0.224883	0.150488	0.002358	0.00267	0.009762	0.051736	0.021216	0.001747	1.0
P2RY2	0.002347	0.004426	0.17404	0.005745	0.002622	0.011767	0.002359	0.002088	0.004163	0.005892	0.082483	0.002116	0.0	0.005348	0.085889	0.00047	0.011946	0.000699	0.003164	0.001316	0.005487	1.0
PADI4	0.000235	0.001139	0.177026	0.025254	0.003883	0.19302	0.002857	0.001425	0.003455	0.010526	0.001396	0.00185	0.000626	0.02353	0.031809	0.001671	0.002357	0.0	0.030631	0.002641	0.006257	0.140462
PAQR5	0.052053	0.043712	0.02637	0.033795	0.022143	0.045985	0.05824	0.031128	0.028165	0.026229	0.817825	0.037529	0.035293	1.0	0.790676	0.029981	0.023143	0.088927	0.06601	0.039736	0.03061	0.03218
PASK	0.054191	0.069672	0.004409	0.010915	0.019264	0.019787	0.125122	0.298046	0.117756	0.179953	0.0	0.017192	0.014539	0.010255	0.007675	0.076017	1.0	0.177441	0.016064	0.006178	0.010094	0.040453
PAX7	0.200367	0.251454	0.089858	0.0	0.029568	0.111755	0.043856	0.106746	0.075974	0.034815	0.024495	0.038319	0.019951	0.033224	0.098185	1.0	0.089671	0.348388	0.125519	0.068073	0.069869	0.257406
PBXIP1	0.10295	0.269738	0.055812	0.144144	0.037013	0.289697	0.318898	1.0	0.036051	0.463627	0.0	0.037818	0.106481	0.02998	0.039618	0.2329	0.493331	0.954628	0.158014	0.067806	0.1554	0.243042
PCDHA5	0.0	0.027372	0.050386	0.049621	0.061122	0.073674	0.202832	0.280257	0.025496	0.100565	0.052978	0.78801	0.030555	0.05482	0.009671	0.061496	0.057525	1.0	0.37726	0.083071	0.009007	0.050201
PDCD1	0.033924	0.041983	0.053048	0.043473	0.041117	0.101194	0.044311	0.051408	0.084609	0.053281	0.037938	0.04582	0.04523	0.044169	0.030595	0.034531	1.0	0.095908	0.074279	0.036993	0.041015	0.080338
PDCD1LG2	0.020798	0.014121	0.016828	0.026654	0.015479	0.027409	0.018166	0.013161	0.017319	0.015337	0.067264	0.551404	0.421791	0.011864	0.022264	0.014605	0.009612	0.092975	0.018857	0.142656	1.0	0.088244
PDE6C	0.0	0.016554	0.021351	0.082962	0.008432	0.007202	0.121807	0.031213	0.004089	0.005728	0.013214	0.012032	0.015088	0.043542	0.000874	0.003018	0.033565	0.004014	0.03184	0.006083	0.057189	0.271063
PDK1	0.015334	0.009611	0.010162	0.015417	0.019047	0.023146	0.365249	0.078987	0.11483	0.158346	0.083109	0.086268	0.079557	0.008754	0.013422	1.0	0.076208	0.342406	0.008533	0.061466	0.007887	0.403483
PGLYRP1	0.003037	0.004514	0.001395	0.029797	0.006872	0.525426	0.0	0.001945	0.002096	5.6e-05	0.001196	0.000952	0.001895	0.075953	0.084148	0.003438	0.003324	0.000944	0.002094	0.00042	0.002087	0.247204
PIK3IP1	0.198514	0.081313	0.038625	0.087562	0.009971	0.029627	0.430148	0.3652	0.022194	0.443814	0.003508	0.0	0.125345	0.030662	0.008882	0.045729	0.185575	0.40578	0.098823	0.007545	0.004431	0.050292
PKD2L2	0.015041	0.003508	0.029564	0.020047	0.008025	0.22308	0.181756	0.021952	0.067844	0.051246	0.01566	0.026992	0.056002	0.609972	0.167025	0.074515	0.000606	0.163308	0.164498	0.0	0.033941	1.0
PLA1A	0.009962	0.007275	0.018463	0.006208	0.001806	0.006529	0.003099	1.3e-05	0.002314	0.002975	0.006606	1.0	0.002363	0.014753	0.012738	0.002632	0.004345	0.003102	0.008519	0.010829	0.228979	0.016242
PLA2G7	0.008749	0.006594	0.12706	0.006001	0.003734	0.004608	0.0	0.002362	0.002636	0.001149	1.0	0.165738	0.154836	0.104953	0.096216	0.005687	0.00247	0.009556	0.016509	0.566356	0.504617	0.003058
PLCH2	0.015699	0.0	0.029316	0.1237	0.105981	0.078186	0.139066	0.110006	0.025602	0.011218	0.015245	0.027014	0.013643	0.019621	0.054185	0.01602	0.14526	0.868739	0.051421	0.003892	0.014762	0.079476
PLEKHF1	0.002094	0.0	0.003713	0.4273	0.273929	0.005034	0.088953	0.137341	0.130679	0.245747	0.074965	0.011763	0.000239	0.011742	0.071643	0.077561	0.255951	0.098265	0.291457	0.002285	0.00055	0.008367
PLEKHG3	0.000173	0.0	0.120143	0.24944	0.090654	0.470257	0.019469	0.162104	0.028297	0.083488	0.037279	0.171274	0.050044	0.057281	0.007937	8.1e-05	0.004491	0.002052	0.270794	0.004392	0.003135	0.424907
PMCH	0.001093	0.000898	0.000778	0.000479	0.000951	0.001205	0.001155	0.001355	0.014716	0.000514	0.000706	0.000407	0.000554	0.000836	0.003253	0.001544	0.000812	1.0	0.001857	0.000808	0.001038	0.000921
PNOC	0.986473	1.0	0.049304	0.010218	0.013234	0.058401	0.010059	0.010295	0.014388	0.015724	0.016881	0.004932	0.016744	0.009547	0.019662	0.7109	0.0	0.014336	0.040137	0.010949	0.018121	0.03169
PPBP	0.025487	0.01936	0.016852	0.005462	0.0	0.14641	0.012879	0.010904	0.00091	0.011823	1.0	0.056909	0.073728	0.016249	0.370542	0.039915	0.012351	0.026824	0.122882	0.019732	0.052037	0.00924
PPFIBP1	0.297029	0.025121	0.089125	0.076182	0.020145	0.030947	0.189548	0.100039	0.067072	0.165635	0.145269	0.006789	0.028226	0.181764	0.117244	0.054362	0.0	0.170437	0.030564	1.0	0.334338	0.014452
PRF1	0.006588	0.007847	0.004406	0.963159	1.0	0.01472	0.030384	0.077628	0.046616	0.300625	0.002416	0.001178	0.0	0.011908	0.009656	0.00701	0.034278	0.059682	0.568025	0.001647	0.002976	0.009035
PRG2	0.003944	0.005213	0.004819	0.002601	0.003171	0.002066	0.004337	0.005874	0.007137	0.005277	0.004162	0.013379	0.011844	0.912806	1.0	0.006757	0.000899	0.002491	0.0	0.003304	0.003512	0.008279
PSG2	1.0	0.799174	0.10283	0.088691	0.080637	0.353587	0.063239	0.132123	0.05644	0.094378	0.094262	0.053933	0.074658	0.044256	0.019644	0.268304	0.044532	0.184038	0.222297	0.067646	0.087259	0.032074
PTGDR	0.035479	0.031139	0.011614	0.794959	1.0	0.032749	0.023022	0.060619	0.021584	0.264322	0.006199	0.013939	0.006951	0.004222	0.0081	0.010803	0.01293	0.011952	0.194499	0.009803	0.008436	0.061582
PTGER2	0.005651	0.00098	0.197985	0.515726	1.0	0.029337	0.042393	0.733512	0.181053	0.390242	0.105001	0.027026	0.302241	0.07742	0.15242	0.001155	0.0	0.450604	0.511371	0.098913	0.141088	0.084473
PTGIR	0.0134	0.007694	0.260485	0.01285	0.012742	0.021643	0.123669	0.028494	0.084071	0.021317	0.016538	1.0	0.596912	0.103392	0.058256	0.012466	0.009445	0.706515	0.013351	0.010844	0.726596	0.01041
PTPRCAP	0.736783	0.722982	0.003472	0.644913	0.591613	0.004411	0.336578	0.825774	0.265615	0.78458	0.00177	0.000357	0.002527	0.004637	0.0	0.159949	1.0	0.611024	0.303362	0.002365	0.006337	0.060275
PTPRG	0.682444	0.618591	0.022363	0.035652	0.017262	0.702503	0.008533	0.006396	0.063397	0.005405	0.04362	0.189538	0.011386	0.045414	0.0	0.535841	0.065937	1.0	0.421828	0.039214	0.100553	9.7e-05
PVRIG	0.16219	0.215549	0.015634	0.854156	0.758135	0.064391	0.472493	0.334709	0.151554	0.749341	0.009728	0.000669	0.018185	0.013352	0.0	0.0541	0.739666	0.465369	0.771441	0.007591	0.015031	0.027827
QPCT	0.002636	0.004615	0.290792	0.013081	0.00903	0.627851	0.000272	0.003924	0.012245	0.004275	0.513428	0.021708	0.247779	0.045406	0.047728	0.440924	0.0	0.001978	0.003977	0.306104	0.081257	0.007118
RAB27B	0.001962	0.004917	0.000963	0.094395	0.0844	0.002803	0.019082	0.032567	0.005243	0.021282	0.0	0.008247	0.028028	1.0	0.713728	0.006204	0.018241	0.06892	0.037785	0.008287	0.026246	0.02522
RALGPS2	1.0	0.815597	0.018483	0.024618	0.010693	0.059312	0.015572	0.004927	0.013388	0.026176	0.007345	0.004048	0.030233	0.017995	0.020191	0.061455	0.007956	0.052654	0.044169	0.013957	0.01512	0.026113
RASA3	0.0	0.010515	0.063662	0.15552	0.042119	0.006817	0.112217	0.244001	0.010776	0.20027	0.008308	0.002976	0.081039	0.003699	0.006565	0.001983	0.046655	0.053099	0.044916	0.005181	0.001354	0.012384
RASGRP2	1.0	0.867853	0.122448	0.225307	0.036683	0.20766	0.677225	0.479417	0.013651	0.4066	0.0	0.013532	0.010363	0.040905	0.028685	0.004702	0.021872	0.192884	0.162859	0.004203	0.015224	0.256657
RASGRP3	0.137825	0.173935	0.0	0.001256	0.002356	0.001373	0.005352	0.000688	0.00071	0.001476	0.223141	0.166713	0.403762	0.01412	0.024285	1.0	0.001358	0.025198	0.001414	0.300565	0.316429	0.020219
RASSF4	0.002701	0.001372	0.217606	0.07082	0.043575	0.006373	0.004878	0.001706	0.002969	0.002802	0.190975	1.0	0.180769	0.008278	0.005426	0.0002	0.003722	0.01764	0.002029	0.212886	0.816423	0.000352
RCAN3	0.061266	0.052384	0.053892	0.002909	0.029218	0.0	0.317273	0.83134	0.277979	0.221645	0.073583	0.047849	0.034634	0.001421	0.044108	0.053324	0.034843	0.484553	0.034164	0.037422	0.150009	0.008468
REN	0.151444	0.11919	0.067918	0.054215	0.054932	0.098541	0.185204	0.096412	0.083042	0.06611	0.065715	0.064026	0.053911	0.213759	0.120044	1.0	0.079154	0.178062	0.052883	0.0522	0.051722	0.073284
RENBP	0.012746	0.00844	0.0711	0.000761	0.005786	0.021232	0.006786	0.005786	0.008052	0.00985	0.14988	0.274434	0.56589	0.030106	0.063092	0.001742	0.0	0.005435	0.006986	0.067793	0.034448	0.104094
REPS2	0.022358	0.013707	0.101074	0.005379	0.009361	0.932226	0.002649	0.007433	0.0	0.003903	0.004327	0.001046	0.113582	0.06968	0.007503	0.010897	0.007168	0.009753	0.007772	0.026569	0.024277	0.506967
RGS1	0.011811	0.018419	0.000234	0.008495	0.019343	0.004925	0.015359	0.143467	0.125954	0.058468	0.008505	0.01229	0.000172	0.044519	0.041243	0.067998	0.191916	0.132269	0.004821	0.0	0.345411	0.602139
RGS13	0.017497	0.017296	0.003868	0.008418	0.006776	0.004153	0.001913	0.004773	0.001042	0.005992	0.001352	0.000339	0.0	0.753759	1.0	0.069038	0.001075	0.006199	0.014577	6.6e-05	0.008003	0.411811
RNASE2	0.01594	0.012593	0.5479	0.0899	0.022707	0.091318	0.011232	0.002328	0.002911	0.020658	0.009384	0.050198	0.092175	0.293522	0.33194	0.041437	0.0	0.003615	0.080195	0.009234	0.009616	1.0
RNASE6	0.212953	0.136557	0.479172	0.009005	0.000655	0.237026	0.002291	0.006609	0.0	0.000974	0.299518	0.035354	0.602445	0.07997	0.059172	0.270201	0.001583	0.000298	0.091372	1.0	0.100452	0.016071
RPL10L	0.047486	0.10661	0.150321	0.142689	0.155876	0.008976	0.550809	1.0	0.583327	0.53922	0.084157	0.077321	0.106593	0.300315	0.227891	0.521924	0.261556	0.234324	0.303317	0.031876	0.115538	0.028153
RRP12	0.002424	0.002252	0.197342	0.007929	0.04673	0.18726	0.000618	0.003486	0.261283	0.001021	0.063287	0.001655	0.003626	0.012398	0.115993	0.379711	0.005576	0.013851	0.0	0.018469	0.00174	0.651433
RRP9	0.0	0.013187	0.051653	0.084991	0.343977	0.000778	0.20764	0.077683	1.0	0.160892	0.301914	0.33733	0.158564	0.196363	0.318264	0.01555	0.141856	0.023454	0.122578	0.038375	0.013383	0.07064
RSAD2	0.020065	0.019529	0.036075	0.031444	0.080433	0.086657	0.022131	0.021085	0.011268	0.01323	0.001837	0.923928	0.010031	0.04469	0.033085	0.020104	0.004876	0.10527	0.043524	0.006765	1.0	0.134384
RYR1	0.074634	0.080398	0.090332	0.019433	0.049697	0.146226	0.0	0.095289	0.116495	0.095101	0.150828	0.046767	0.06973	0.001948	0.03305	0.037785	0.15739	1.0	0.101294	0.081381	0.072269	0.048928
S100A12	0.016806	0.018147	1.0	0.09733	0.019494	0.787564	0.01065	0.006786	0.006664	0.00895	0.012532	0.022874	0.010799	0.094277	0.087309	0.018237	0.009958	0.008121	0.212826	0.011618	0.01216	0.033295
S1PR5	0.000229	0.000136	0.000113	0.056065	0.016383	0.00036	0.000273	9e-05	0.000118	0.003413	0.000403	9.8e-05	7.9e-05	0.000324	0.000338	0.000197	0.000315	0.0	0.000718	0.000126	0.000198	0.000239
SAMSN1	0.0	0.021834	0.108381	0.095384	0.238978	0.129947	0.036762	0.130484	0.237445	0.05331	0.040009	0.436431	0.261925	0.546716	0.371358	0.033698	0.033919	0.158464	0.122597	0.167089	0.651965	1.0
SCN9A	0.00508	0.007709	0.00177	0.018871	0.016693	0.032214	0.049597	0.002707	0.002265	0.0	0.003748	0.354284	0.27573	0.185909	0.34448	0.009492	0.055287	0.114136	0.170232	1.0	0.001623	0.040643
SEC31B	0.039269	0.026201	0.107603	0.214059	0.00705	0.016187	0.491169	0.038305	0.0	0.380882	0.009153	0.033275	0.446217	0.175155	0.197722	0.073973	0.133655	1.0	0.03327	0.014063	0.005885	0.148514
SELL	0.807437	0.57989	0.524103	0.413888	0.10915	1.0	0.712248	0.513955	0.178223	0.537033	0.0	0.009563	0.013457	0.018359	0.013567	0.020041	0.299849	0.371597	0.76952	0.001324	0.002453	0.21272
SERGEF	0.003861	0.000752	0.00783	0.044552	0.025583	0.004744	0.212428	0.014683	0.004312	0.04407	0.010884	0.086026	0.077136	0.065364	0.023761	0.0	0.149414	0.00397	0.005186	0.004825	0.006689	0.007056
SH2D1A	0.004983	0.003161	0.001798	0.328685	0.213215	0.0078	0.229931	0.343753	0.376909	0.316713	0.001522	0.001572	0.0	0.002758	0.008331	0.00144	0.760674	0.52351	0.386596	0.00131	0.004155	0.004585
SIGLEC1	0.040866	0.023348	0.044248	0.015209	0.013602	0.038876	0.00825	0.013966	0.006807	0.012426	0.018045	1.0	0.555508	0.029181	0.022747	0.015164	0.008185	0.020596	0.028451	0.071318	0.440543	0.019644
SIK1	0.749632	0.770235	0.067193	0.055121	0.026122	0.047349	0.060214	0.048521	0.014175	0.160605	0.011974	0.032313	0.007139	0.0	0.037023	1.0	0.673528	0.122245	0.046191	0.006248	0.023335	0.320275
SIRPG	0.019755	0.037074	0.013404	0.027528	0.014385	0.036232	0.345902	0.368729	0.090821	0.421128	0.005893	0.021845	0.008417	0.0	0.003868	0.013691	1.0	0.735627	0.227439	0.005351	0.022849	0.022144
SIT1	0.172054	0.353477	0.011724	0.01549	0.013698	0.057157	0.332344	0.379526	0.212951	0.341912	0.017154	0.002186	0.013698	0.006169	0.0	0.090693	0.394996	1.0	0.309402	0.087594	0.006355	0.006218
SKA1	0.009261	0.003162	0.00438	0.044186	0.112928	0.001237	0.040494	0.0	1.0	0.001598	0.007728	0.013977	0.039669	0.082806	0.046717	0.004487	0.148405	0.086872	0.054907	0.0033	0.008796	0.010743
SKAP1	0.223046	0.07966	0.009552	0.337961	0.246547	0.050334	0.44849	0.400475	0.124556	0.379116	0.015297	0.002631	0.0	0.069439	0.066411	0.135181	0.39934	1.0	0.486085	0.011861	0.009277	0.060134
SLAMF1	0.117333	0.07624	0.008976	0.009345	0.009594	0.033801	0.065298	0.170582	0.324569	0.073063	0.012276	1.0	0.131245	0.0	0.016584	0.160289	0.169485	0.241137	0.110435	0.011398	0.123914	0.030989
SLAMF8	0.052459	0.045076	0.055879	0.057289	0.030906	0.039839	0.023023	0.033091	0.027682	0.035277	0.868065	0.230148	0.491006	0.080855	0.134025	0.025386	0.01454	0.010663	0.074043	1.0	0.123215	0.036508
SLC12A1	1.0	0.538001	0.018491	0.021963	0.024545	0.074974	0.135401	0.108128	0.001727	0.103298	0.022639	0.03968	0.0	0.040307	0.187736	0.084249	0.001727	0.21098	0.412496	0.011355	0.000851	0.262561
SLC12A8	0.006034	0.008127	0.014278	0.011092	0.024799	0.016312	0.0129	0.0	0.009636	0.019353	0.800323	0.036035	0.03739	0.768927	1.0	0.083653	0.053809	0.07735	0.006515	0.059233	0.083962	0.17877
SLC15A3	6.1e-05	0.021463	0.185254	0.000359	0.0	0.157422	0.002061	0.001202	0.000508	0.001115	0.50413	0.426276	0.650898	0.034615	0.04762	0.000195	0.00114	0.000152	0.007305	0.407256	0.513653	0.001316
SLC2A6	0.017274	0.050443	0.101794	0.010361	0.019407	0.000681	0.0	0.001245	0.002782	0.005789	0.053008	1.0	0.094494	0.090019	0.086048	0.00576	0.0005	0.001568	0.033901	0.081352	0.326148	0.001051
SLC7A10	0.095279	0.124101	0.042806	0.038833	0.026743	0.069737	0.019149	0.073205	0.059789	0.041015	0.072882	0.043485	0.029899	0.064408	0.006391	0.16614	1.0	0.02545	0.011243	0.048444	0.073096	0.043375
SLCO5A1	0.106996	0.096897	0.032652	0.063519	0.04113	0.1191	0.047151	0.061494	0.0337	0.022529	0.03436	0.902785	0.03176	0.008155	0.018953	0.072284	0.008724	0.101473	0.027733	0.034788	1.0	0.021616
SMPD3	0.033252	0.075046	0.01225	0.044603	0.083446	0.138504	0.080093	0.019424	0.001249	0.032896	0.017361	0.030806	0.060635	0.0	0.009418	0.187701	0.29989	0.007289	0.050313	0.005041	0.022845	1.0
SMPDL3B	0.0	0.002026	0.012658	0.012179	0.009526	0.023959	0.020599	0.007336	0.012414	0.006573	0.009156	0.013241	0.008537	0.013534	0.016713	0.026443	0.014308	0.02393	0.041483	0.006237	0.009956	1.0
SOCS1	0.004507	0.003607	0.001691	0.014385	0.531376	0.006498	0.020841	0.044215	0.445529	0.063041	0.02869	1.0	0.301427	0.014666	0.018723	0.0	0.104358	0.257425	0.028039	0.038042	0.167289	0.01551
SP140	0.36038	1.0	0.034323	0.162437	0.151251	0.080788	0.14384	0.220453	0.147732	0.166803	0.020978	0.060852	0.001778	0.011927	0.0	0.41127	0.212181	0.266711	0.189507	0.020744	0.078428	0.264709
SPAG4	0.003071	0.005415	0.003221	0.000882	0.012486	0.004836	0.020371	0.016284	0.031483	0.015104	0.007901	0.004558	0.001761	0.009982	0.027822	1.0	0.022487	0.012295	0.021546	0.001798	0.012462	0.012949
SPIB	0.734962	1.0	0.019372	0.017603	0.012244	0.048607	0.01841	0.011582	0.011469	0.010146	0.008424	0.265819	0.003452	0.011669	0.011286	0.021722	0.014159	0.0	0.016064	0.008372	0.005154	0.013203
SPOCK2	0.114431	0.081197	0.011721	0.071065	0.043105	0.038532	0.155694	0.250652	0.073236	0.256416	0.004672	0.001127	0.0	0.007567	0.004383	0.025491	0.243827	0.335801	0.132746	0.006837	0.007998	0.025862
SSX1	0.001555	0.020945	0.031904	0.005902	0.0	0.11506	0.340244	0.008772	0.072089	0.051091	0.071459	0.051795	0.192793	0.212422	0.150761	0.015632	0.207328	1.0	0.489672	0.116889	0.217479	0.360258
ST3GAL6	0.039085	0.018563	0.224712	0.013925	0.00837	0.293863	0.004916	0.000785	0.001103	0.001215	0.33084	0.022823	0.119112	0.469894	0.449058	0.038792	0.009958	0.009546	0.025947	0.250813	0.793919	1.0
ST6GALNAC4	0.076178	0.165408	0.041593	0.064025	0.057348	0.034443	0.092694	0.144129	0.082198	0.148795	0.290522	0.010349	0.065558	0.0	0.00821	1.0	0.075649	0.346641	0.120253	0.119008	0.034916	0.010778
ST8SIA1	0.016007	0.014091	0.00151	0.000996	0.003526	0.004134	0.001822	0.094024	0.032023	0.024696	0.000539	0.003356	0.0	0.105957	0.020125	0.002032	1.0	0.009916	0.025467	0.000839	0.003818	0.000415
STAP1	1.0	0.552409	0.0	0.07933	0.117928	0.0078	0.117085	0.025531	0.024735	0.025873	0.001362	0.100122	0.006369	0.932681	0.603302	0.273836	0.020275	0.169169	0.013606	0.007536	0.028349	0.230752
STEAP4	0.002598	0.007525	0.137213	0.008029	0.018698	1.0	0.010204	0.0	0.001334	0.003114	0.003712	0.025061	0.030213	0.038631	0.051209	0.006856	0.001562	0.086244	0.006932	0.057554	0.002452	0.028409
STXBP6	0.016432	0.013021	0.00869	0.003998	0.006878	0.012541	0.020532	0.025941	0.011861	0.01523	0.008703	0.031582	0.009158	0.619486	0.466579	0.047345	0.01868	0.0	0.011814	0.007708	0.012147	0.015543
TBX21	0.101301	0.110938	0.045283	1.0	0.782424	0.110509	0.018529	0.105645	0.263776	0.381273	0.055613	0.10673	0.0	0.01322	0.015684	0.08823	0.087067	0.060026	0.416887	0.038543	0.022234	0.037746
TCF7	0.002615	0.026832	0.0	0.076803	0.025745	0.007063	1.0	0.617635	0.064448	0.610513	0.001226	0.051405	0.004892	0.000717	0.000566	0.001191	0.900677	0.142597	0.172794	0.002695	0.007167	0.083818
TCL1A	1.0	0.060334	0.010542	0.00587	0.00366	0.018841	0.008244	0.005913	0.002321	0.006014	0.006187	0.006219	0.003218	0.001321	0.00488	0.038021	0.008656	0.006178	0.006006	0.004649	0.007309	0.018677
TEC	0.010812	0.010228	0.034066	0.052185	0.034806	0.018268	0.000331	0.003352	0.001269	0.014175	0.051093	0.263905	0.191374	0.06693	1.0	0.003183	0.017649	0.0	0.027177	0.026325	0.05654	0.330874
TEP1	0.041512	0.057886	0.059185	1.0	0.488701	0.035794	0.042518	0.508496	0.055617	0.527333	0.018696	0.365186	0.606105	0.044945	0.0	0.006254	0.01529	0.020175	0.021877	0.241137	0.03716	0.015161
TGM5	0.048838	0.064402	0.054616	0.044546	0.049559	0.078507	0.024372	0.031751	0.023739	0.032804	0.043235	0.061756	0.13592	0.125366	0.179925	1.0	0.013583	0.06334	0.078346	0.047041	0.072122	0.169501
TLR2	0.014575	0.020564	0.848347	0.025148	0.025498	1.0	0.024663	0.023009	0.0184	0.021833	0.147155	0.868485	0.571194	0.126134	0.295628	0.020987	0.027664	0.014658	0.081045	0.223308	0.090081	0.021493
TLR7	0.044351	0.099263	0.587205	0.025621	0.003728	0.013367	0.053263	0.002548	0.0	0.000766	0.028233	1.0	0.562475	0.027292	0.016383	0.031645	0.030261	0.044106	0.080875	0.029114	0.055087	0.157562
TLR8	0.000563	0.00032	0.424794	7.1e-05	0.00015	0.480201	0.0	0.000353	4.5e-05	3.6e-05	0.179564	0.665168	0.301553	0.003778	0.001101	0.003888	0.009499	4.3e-05	0.024098	0.153545	0.18533	0.000504
TMEM156	0.738853	0.742215	0.007935	0.161045	0.165126	0.045071	0.129138	0.179738	0.420114	0.199776	0.011651	0.0	0.004894	0.008312	0.015631	1.0	0.344122	0.270937	0.251608	0.017799	0.007636	0.359565
TNFAIP6	0.012916	0.012498	0.011118	0.005397	0.006547	0.179478	0.000856	0.003857	0.003068	0.003181	0.01705	1.0	0.015913	0.012152	0.118172	0.006305	0.002259	0.00582	0.006644	0.01177	0.459366	0.009545
TNFRSF10C	0.006354	0.002253	0.055861	0.0	0.00449	1.0	0.001465	0.009545	0.006369	0.001788	0.007209	0.005671	0.014325	0.01517	0.016041	0.001988	0.000484	0.003566	0.004889	0.008699	0.007395	0.068957
TNFRSF11A	0.046778	0.027657	0.011928	0.08586	0.066841	0.065979	0.0	0.016518	0.042171	0.003288	0.033648	0.073618	0.421749	0.019542	0.079868	0.02297	0.008268	1.0	0.087565	0.297346	0.75923	0.005885
TNFRSF13B	0.316481	1.0	0.10043	0.127547	0.086054	0.206688	0.182604	0.053793	0.066775	0.096274	0.080266	0.136803	0.089375	0.083323	0.10033	0.858759	0.096272	0.231939	0.227038	0.086394	0.099068	0.170998
TNFRSF17	0.002358	0.03143	0.000745	0.001055	0.00059	0.000647	0.0	0.001175	0.000465	0.001223	0.000807	0.000654	0.001186	0.000372	0.000283	1.0	0.000453	0.004759	0.000736	0.000807	0.001702	0.00215
TNFRSF4	6.8e-05	0.0	0.001037	0.063797	0.240607	0.004707	0.0026	0.179571	0.69846	0.001368	0.002083	0.510078	0.150203	0.021887	0.117178	0.045101	0.409992	1.0	0.002299	0.066471	0.5748	0.003638
TNFSF14	0.000681	0.000503	0.012918	0.17306	1.0	0.29647	0.009559	0.024725	0.205503	0.04095	0.454411	0.00576	0.003601	0.002355	0.028291	0.000423	0.07842	0.122149	0.004448	0.004536	0.0	0.138623
TNIP3	0.004959	0.019935	0.005292	0.008446	0.003049	0.006323	0.047678	0.019036	0.369837	0.052551	0.19664	1.0	0.00769	0.029204	0.082594	0.00344	0.210549	0.03368	0.030105	0.012548	0.033119	0.028093
TPSAB1	0.036503	0.026045	0.017507	0.01484	0.009621	0.034151	0.000496	0.008706	0.004029	0.011808	0.011198	0.011566	0.011449	0.933006	1.0	0.004181	0.015379	0.0	0.007952	0.012551	0.012516	0.030254
TRAF4	0.401903	1.0	0.012279	0.073698	0.111281	0.058945	0.02886	0.15249	0.526901	0.010208	0.017201	0.0	0.00151	0.334578	0.380518	0.189028	0.197617	0.059714	0.039677	0.039323	0.016353	0.134928
TRAT1	0.003617	0.00455	0.000999	0.008202	0.014339	0.002373	0.902413	1.0	0.626267	0.315634	0.003522	0.000795	0.0	0.01139	0.012146	0.005101	0.552984	0.172497	0.556042	0.002478	0.009721	0.073337
TREM1	0.047576	0.026362	0.209118	0.007739	0.009627	1.0	0.012131	0.006271	0.006718	0.010403	0.069985	0.021383	0.020187	0.032154	0.079705	0.023329	0.010308	0.006152	0.066539	0.024699	0.036001	0.043149
TREM2	0.000835	0.0	0.002039	0.000301	0.000448	0.002108	0.000481	0.000822	0.000128	0.000698	0.357482	0.024786	0.663965	0.063164	0.099871	0.00122	0.000493	0.014834	0.000366	1.0	0.152569	0.000674
TREML2	0.05523	0.008853	0.027406	0.040745	0.104503	1.0	0.03688	0.006923	0.038313	0.010951	0.014902	0.019278	0.019827	0.084566	0.025686	0.028925	0.042926	0.045104	0.02288	0.019951	0.014898	0.528187
TRIB2	0.311156	0.152175	0.017156	0.219056	0.175044	0.022757	0.384475	0.401331	0.043196	0.190133	0.022116	0.00834	0.0	0.328362	0.233898	0.040975	1.0	0.139327	0.12471	0.039681	0.017801	0.0493
TRPM4	0.002386	0.0	0.019449	0.00199	0.002404	0.006431	0.018841	0.00522	0.00531	0.002554	0.013121	0.387697	0.369482	0.017008	0.015719	0.091981	0.008673	0.000898	0.003658	0.035747	0.04587	0.02637
